,uid,variant_number,gender,user_type,active_mins
6110,6522,0,female,non_reader,1.6153846153846154
6111,6523,0,male,non_reader,4.25
6112,6524,0,unknown,reader,7.6
6113,6525,0,male,reader,4.846153846153846
6114,6526,0,female,non_reader,1.0
6115,6527,0,male,non_reader,2.875
6116,6528,0,male,reader,6.333333333333333
6117,6529,0,female,non_reader,1.8
6118,6530,0,female,new_user,5.117647058823529
6119,6531,0,female,non_reader,5.7368421052631575
6120,6532,0,male,non_reader,3.032258064516129
6121,6533,0,female,non_reader,2.235294117647059
6122,6534,0,male,non_reader,3.2
6123,6535,0,male,non_reader,2.2
6124,6536,0,male,contributor,7.208333333333333
6125,6538,0,male,reader,19.0
6126,6540,0,female,non_reader,3.225806451612903
6127,6541,0,male,non_reader,2.0
6128,6542,0,male,non_reader,5.133333333333334
6129,6543,0,female,reader,10.323529411764707
6130,6544,0,male,reader,6.913793103448276
6131,6545,0,male,non_reader,4.0
6132,6546,0,unknown,non_reader,2.4285714285714284
6133,6547,0,unknown,contributor,7.888888888888889
6134,6548,0,male,non_reader,3.793103448275862
6135,6551,0,male,reader,7.56
6136,6552,0,male,non_reader,3.6666666666666665
6137,6553,0,male,non_reader,1.7333333333333334
6138,6554,0,male,new_user,3.6666666666666665
6139,6555,0,female,non_reader,1.5
6140,6556,0,male,non_reader,1.9166666666666667
6141,6557,0,unknown,reader,5.521739130434782
6142,6558,0,male,non_reader,7.25
6143,6560,0,unknown,non_reader,4.2272727272727275
6144,6561,0,male,non_reader,2.3333333333333335
6145,6562,0,male,non_reader,3.7857142857142856
6146,6563,0,male,non_reader,3.0
6147,6564,0,male,non_reader,2.6
6148,6565,0,male,new_user,1.0
6149,6566,0,unknown,non_reader,3.823529411764706
6150,6567,0,male,non_reader,2.8
6151,6568,0,female,new_user,1.3333333333333333
6152,6569,0,male,non_reader,4.625
6153,6570,0,female,reader,5.72
6154,6571,0,male,non_reader,3.0
6155,6572,0,unknown,reader,5.25
6156,6573,0,unknown,non_reader,3.3076923076923075
6157,6574,0,unknown,non_reader,1.75
6158,6576,0,male,reader,8.909090909090908
6159,6577,0,male,non_reader,3.6923076923076925
6160,6578,0,female,non_reader,4.290322580645161
6161,6579,0,male,reader,8.45945945945946
6162,6580,0,female,non_reader,2.0
6163,6581,0,female,non_reader,2.608695652173913
6164,6582,0,female,reader,7.7073170731707314
6165,6583,0,male,non_reader,2.7241379310344827
6166,6584,0,female,non_reader,3.090909090909091
6167,6585,0,male,non_reader,1.75
6168,6586,0,male,non_reader,3.3488372093023258
6169,6587,0,unknown,non_reader,2.9
6170,6588,0,male,reader,8.511627906976743
6171,6589,0,male,non_reader,1.6666666666666667
6172,6590,0,unknown,non_reader,3.130434782608696
6173,6591,0,male,reader,6.809523809523809
6174,6592,0,female,non_reader,2.0
6175,6593,0,male,non_reader,1.75
6176,6594,0,male,non_reader,6.666666666666667
6177,6595,0,unknown,reader,8.25
6178,6596,0,female,non_reader,4.580645161290323
6179,6597,0,female,non_reader,3.75
6180,6598,0,male,non_reader,2.5
6181,6600,0,male,non_reader,2.625
6182,6601,0,male,non_reader,4.790123456790123
6183,6602,0,male,non_reader,3.0
6184,6603,0,female,non_reader,2.549019607843137
6185,6604,0,female,non_reader,5.7
6186,6605,0,female,non_reader,4.076923076923077
6187,6606,0,female,non_reader,4.8
6188,6607,0,female,non_reader,2.5454545454545454
6189,6608,0,male,non_reader,3.375
6190,6609,0,female,non_reader,5.0
6191,6610,0,female,non_reader,3.84
6192,6611,0,male,contributor,9.285714285714286
6193,6612,0,female,new_user,4.8
6194,6613,0,male,non_reader,1.5
6195,6614,0,male,non_reader,2.676470588235294
6196,6615,0,male,non_reader,3.5
6197,6616,0,female,non_reader,3.6666666666666665
6198,6617,0,male,non_reader,4.730769230769231
6199,6618,0,female,reader,1.9090909090909092
6200,6619,0,male,non_reader,10.4
6201,6620,0,male,non_reader,1.6666666666666667
6202,6621,0,male,non_reader,2.8
6203,6622,0,unknown,non_reader,1.0
6204,6623,0,male,non_reader,7.0
6205,6624,0,female,reader,9.536585365853659
6206,6625,0,male,non_reader,2.875
6207,6626,0,female,non_reader,1.3333333333333333
6208,6627,0,male,non_reader,3.6666666666666665
6209,6628,0,male,reader,4.647058823529412
6210,6629,0,male,non_reader,3.0
6211,6630,0,male,non_reader,7.833333333333333
6212,6631,0,male,contributor,7.0
6213,6632,0,female,non_reader,6.0
6214,6633,0,unknown,reader,8.375
6215,6634,0,male,non_reader,4.0
6216,6635,0,unknown,non_reader,2.0
6217,6636,0,male,non_reader,2.1
6218,6637,0,unknown,non_reader,5.428571428571429
6219,6638,0,female,non_reader,2.0
6220,6639,0,male,non_reader,4.535714285714286
6221,6641,0,male,non_reader,1.6666666666666667
6222,6642,0,male,non_reader,5.0
6223,6643,0,male,non_reader,2.72972972972973
6224,6644,0,male,non_reader,2.0434782608695654
6225,6646,0,male,non_reader,2.6610169491525424
6226,6647,0,female,non_reader,2.0
6227,6648,0,male,new_user,1.75
6228,6649,0,male,non_reader,2.9
6229,6650,0,female,non_reader,6.318181818181818
6230,6651,0,male,reader,5.8059701492537314
6231,6652,0,female,non_reader,2.0
6232,6653,0,male,non_reader,2.2857142857142856
6233,6654,0,female,non_reader,1.3333333333333333
6234,6655,0,male,non_reader,2.6666666666666665
6235,6656,0,male,non_reader,5.592592592592593
6236,6657,0,female,contributor,4.363636363636363
6237,6658,0,female,non_reader,2.7777777777777777
6238,6659,0,male,non_reader,1.6666666666666667
6239,6660,0,male,non_reader,3.05
6240,6661,0,female,new_user,1.0
6241,6662,0,unknown,non_reader,1.5
6242,6663,0,male,reader,5.909090909090909
6243,6665,0,female,reader,7.235294117647059
6244,6666,0,male,non_reader,4.7924528301886795
6245,6667,0,male,reader,4.102564102564102
6246,6668,0,male,non_reader,5.0
6247,6669,0,unknown,non_reader,2.0
6248,6670,0,unknown,non_reader,4.777777777777778
6249,6671,0,male,reader,7.954545454545454
6250,6672,0,male,non_reader,3.5714285714285716
6251,6673,0,male,non_reader,2.2857142857142856
6252,6674,0,male,non_reader,5.5
6253,6675,0,male,non_reader,3.1666666666666665
6254,6676,0,male,non_reader,3.0416666666666665
6255,6677,0,male,non_reader,5.153846153846154
6256,6678,0,unknown,non_reader,2.0
6257,6679,0,female,non_reader,2.9047619047619047
6258,6680,0,male,reader,13.5
6259,6681,0,male,non_reader,5.0
6260,6682,0,male,non_reader,3.46
6261,6683,0,male,non_reader,2.0
6262,6685,0,male,non_reader,3.0
6263,6686,0,male,reader,8.10204081632653
6264,6687,0,female,new_user,2.6666666666666665
6265,6688,0,male,reader,3.896551724137931
6266,6689,0,male,non_reader,3.25
6267,6690,0,male,non_reader,3.3333333333333335
6268,6691,0,male,non_reader,1.8333333333333333
6269,6693,0,male,non_reader,2.7142857142857144
6270,6694,0,male,reader,9.265625
6271,6695,0,female,non_reader,5.0
6272,6696,0,female,reader,5.055555555555555
6273,6697,0,female,reader,8.866666666666667
6274,6698,0,female,new_user,8.0
6275,6699,0,male,non_reader,2.6153846153846154
6276,6700,0,male,reader,10.714285714285714
6277,6701,0,male,contributor,7.954545454545454
6278,6702,0,male,non_reader,1.0
6279,6703,0,female,non_reader,3.375
6280,6704,0,male,new_user,2.5714285714285716
6281,6706,0,female,reader,6.6
6282,6707,0,male,reader,5.857142857142857
6283,6708,0,unknown,non_reader,3.75
6284,6709,0,male,non_reader,1.5
6285,6710,0,female,non_reader,2.8
6286,6711,0,male,non_reader,1.6666666666666667
6287,6712,0,male,new_user,2.0
6288,6713,0,female,non_reader,3.576923076923077
6289,6714,0,female,reader,2.3333333333333335
6290,6715,0,male,non_reader,2.5384615384615383
6291,6716,0,female,non_reader,3.6363636363636362
6292,6717,0,unknown,new_user,2.5
6293,6718,0,female,reader,3.5609756097560976
6294,6719,0,male,reader,4.6976744186046515
6295,6720,0,male,non_reader,1.0
6296,6721,0,female,reader,6.340909090909091
6297,6723,0,male,reader,6.628571428571429
6298,6724,0,male,reader,1.0
6299,6725,0,male,reader,8.714285714285714
6300,6726,0,male,reader,5.948717948717949
6301,6727,0,male,non_reader,1.0
6302,6728,0,unknown,non_reader,12.0
6303,6729,0,male,non_reader,2.8333333333333335
6304,6732,0,unknown,contributor,7.444444444444445
6305,6734,0,unknown,non_reader,2.71875
6306,6735,0,male,non_reader,4.0344827586206895
6307,6736,0,male,reader,10.666666666666666
6308,6737,0,male,non_reader,5.25
6309,6738,0,male,reader,9.535211267605634
6310,6739,0,male,non_reader,2.3333333333333335
6311,6740,0,female,new_user,2.0
6312,6741,0,female,non_reader,2.3333333333333335
6313,6742,0,male,reader,5.5
6314,6743,0,female,non_reader,2.0
6315,6744,0,female,non_reader,2.0
6316,6745,0,male,non_reader,4.5
6317,6746,0,unknown,non_reader,2.0
6318,6747,0,female,non_reader,1.375
6319,6748,0,male,non_reader,5.178571428571429
6320,6749,0,male,non_reader,4.1891891891891895
6321,6750,0,female,non_reader,4.777777777777778
6322,6751,0,male,non_reader,1.0
6323,6752,0,female,non_reader,4.695652173913044
6324,6753,0,unknown,reader,2.7142857142857144
6325,6754,0,female,non_reader,1.5
6326,6755,0,male,reader,6.214285714285714
6327,6756,0,male,contributor,10.238095238095237
6328,6757,0,male,reader,6.592592592592593
6329,6758,0,unknown,reader,8.416666666666666
6330,6759,0,male,non_reader,1.625
6331,6760,0,male,non_reader,2.0
6332,6761,0,female,non_reader,4.363636363636363
6333,6762,0,male,non_reader,4.8
6334,6763,0,female,non_reader,4.666666666666667
6335,6764,0,male,non_reader,4.2727272727272725
6336,6765,0,male,non_reader,2.3636363636363638
6337,6766,0,male,reader,7.487179487179487
6338,6767,0,male,non_reader,5.619047619047619
6339,6768,0,male,non_reader,2.5
6340,6770,0,female,new_user,2.8
6341,6771,0,male,reader,5.795454545454546
6342,6773,0,male,non_reader,7.016666666666667
6343,6774,0,unknown,new_user,3.8461538461538463
6344,6775,0,female,non_reader,3.0
6345,6776,0,male,non_reader,2.0
6346,6777,0,female,non_reader,2.8333333333333335
6347,6778,0,unknown,non_reader,5.783783783783784
6348,6779,0,male,non_reader,1.5714285714285714
6349,6780,0,male,non_reader,3.0
6350,6781,0,male,non_reader,2.7142857142857144
6351,6782,0,male,non_reader,1.5
6352,6783,0,unknown,reader,6.033333333333333
6353,6784,0,female,non_reader,2.2
6354,6785,0,male,non_reader,3.888888888888889
6355,6786,0,unknown,non_reader,2.3
6356,6787,0,male,reader,9.644444444444444
6357,6788,0,female,non_reader,3.0
6358,6790,0,male,non_reader,4.235294117647059
6359,6791,0,male,non_reader,2.0
6360,6792,0,male,non_reader,2.090909090909091
6361,6793,0,unknown,non_reader,3.3636363636363638
6362,6794,0,male,reader,6.0
6363,6795,0,female,non_reader,3.2222222222222223
6364,6796,0,unknown,non_reader,2.5
6365,6797,0,female,non_reader,3.5
6366,6798,0,female,reader,7.25
6367,6799,0,male,non_reader,3.3658536585365852
6368,6800,0,female,non_reader,3.563380281690141
6369,6801,0,male,contributor,10.333333333333334
6370,6802,0,male,non_reader,5.461538461538462
6371,6803,0,male,non_reader,6.333333333333333
6372,6805,0,unknown,non_reader,2.7142857142857144
6373,6806,0,female,non_reader,1.0
6374,6807,0,unknown,non_reader,3.125
6375,6808,0,male,new_user,1.0
6376,6809,0,unknown,new_user,1.0
6377,6810,0,male,new_user,2.0
6378,6811,0,male,non_reader,1.5
6379,6812,0,male,non_reader,5.382352941176471
6380,6813,0,female,non_reader,4.0
6381,6814,0,female,non_reader,2.0
6382,6815,0,unknown,non_reader,1.7777777777777777
6383,6816,0,female,non_reader,3.0
6384,6817,0,female,non_reader,2.0
6385,6818,0,male,reader,11.166666666666666
6386,6819,0,male,non_reader,2.25
6387,6820,0,male,non_reader,3.4545454545454546
6388,6821,0,male,non_reader,7.0
6389,6822,0,male,non_reader,2.7333333333333334
6390,6824,0,female,non_reader,4.321428571428571
6391,6825,0,male,non_reader,7.0
6392,6826,0,unknown,reader,7.048780487804878
6393,6827,0,male,non_reader,3.5
6394,6828,0,female,new_user,2.2857142857142856
6395,6829,0,male,reader,4.625
6396,6830,0,female,non_reader,5.0625
6397,6831,0,female,reader,3.88
6398,6832,0,unknown,non_reader,2.3333333333333335
6399,6833,0,female,non_reader,1.0
6400,6834,0,unknown,non_reader,2.75
6401,6835,0,unknown,non_reader,4.291666666666667
6402,6836,0,unknown,new_user,1.0
6403,6837,0,unknown,non_reader,3.230769230769231
6404,6838,0,unknown,non_reader,2.8
6405,6839,0,female,non_reader,2.3333333333333335
6406,6840,0,male,non_reader,4.5
6407,6841,0,female,non_reader,2.6129032258064515
6408,6842,0,female,reader,9.366666666666667
6409,6843,0,male,contributor,5.552631578947368
6410,6844,0,unknown,non_reader,2.6842105263157894
6411,6845,0,male,non_reader,2.1
6412,6846,0,male,non_reader,2.1176470588235294
6413,6847,0,female,non_reader,3.0
6414,6848,0,unknown,non_reader,2.4444444444444446
6415,6849,0,male,non_reader,2.142857142857143
6416,6850,0,male,non_reader,9.294117647058824
6417,6851,0,female,non_reader,3.6666666666666665
6418,6852,0,unknown,reader,6.5
6419,6854,0,male,non_reader,5.0
6420,6855,0,male,non_reader,1.0
6421,6856,0,male,non_reader,6.214285714285714
6422,6857,0,female,non_reader,4.8431372549019605
6423,6859,0,male,reader,7.730769230769231
6424,6860,0,female,non_reader,4.454545454545454
6425,6861,0,female,reader,7.119047619047619
6426,6862,0,male,non_reader,3.658536585365854
6427,6863,0,female,reader,9.0
6428,6864,0,male,non_reader,2.5625
6429,6865,0,male,reader,6.295454545454546
6430,6866,0,male,non_reader,2.357142857142857
6431,6867,0,male,non_reader,3.75
6432,6868,0,male,non_reader,4.0
6433,6869,0,female,non_reader,5.8431372549019605
6434,6870,0,male,non_reader,2.1923076923076925
6435,6871,0,male,reader,7.5
6436,6872,0,female,non_reader,2.0
6437,6873,0,female,non_reader,2.0
6438,6874,0,male,non_reader,3.15
6439,6875,0,male,reader,10.142857142857142
6440,6876,0,female,non_reader,4.6923076923076925
6441,6877,0,male,non_reader,3.7777777777777777
6442,6878,0,male,reader,5.076923076923077
6443,6879,0,male,non_reader,3.0
6444,6881,0,unknown,non_reader,2.36734693877551
6445,6882,0,male,non_reader,2.769230769230769
6446,6883,0,male,non_reader,1.9285714285714286
6447,6884,0,male,reader,6.96
6448,6885,0,unknown,non_reader,4.211538461538462
6449,6886,0,female,non_reader,1.8
6450,6887,0,unknown,non_reader,4.333333333333333
6451,6888,0,male,non_reader,5.296296296296297
6452,6889,0,male,reader,10.8125
6453,6890,0,male,non_reader,1.4705882352941178
6454,6891,0,female,non_reader,3.0
6455,6892,0,male,reader,8.867924528301886
6456,6893,0,unknown,non_reader,4.25
6457,6894,0,male,non_reader,2.5454545454545454
6458,6895,0,male,reader,11.571428571428571
6459,6896,0,male,non_reader,4.0
6460,6897,0,female,non_reader,4.818181818181818
6461,6898,0,male,non_reader,4.413793103448276
6462,6899,0,unknown,non_reader,2.727272727272727
6463,6900,0,male,reader,16.0
6464,6901,0,female,reader,7.133333333333334
6465,6902,0,male,reader,4.6923076923076925
6466,6903,0,female,reader,8.6
6467,6904,0,male,reader,9.375
6468,6905,0,male,non_reader,2.2142857142857144
6469,6906,0,male,non_reader,2.727272727272727
6470,6907,0,female,non_reader,2.0
6471,6908,0,unknown,new_user,4.0
6472,6909,0,male,non_reader,7.0
6473,6910,0,female,non_reader,1.0
6474,6911,0,male,non_reader,1.8888888888888888
6475,6912,0,male,non_reader,3.4
6476,6913,0,male,non_reader,3.1538461538461537
6477,6914,0,male,non_reader,4.555555555555555
6478,6915,0,female,non_reader,1.8
6479,6916,0,male,non_reader,1.7407407407407407
6480,6917,0,male,non_reader,2.5555555555555554
6481,6918,0,unknown,non_reader,3.25
6482,6919,0,male,non_reader,1.8571428571428572
6483,6920,0,male,non_reader,3.8
6484,6921,0,female,non_reader,3.272727272727273
6485,6922,0,female,non_reader,3.75
6486,6923,0,unknown,non_reader,4.5
6487,6924,0,male,non_reader,3.4285714285714284
6488,6925,0,male,non_reader,2.8823529411764706
6489,6926,0,female,reader,6.757575757575758
6490,6927,0,female,reader,5.714285714285714
6491,6928,0,male,non_reader,4.0476190476190474
6492,6929,0,unknown,non_reader,3.5
6493,6930,0,male,non_reader,2.380952380952381
6494,6931,0,male,non_reader,7.125
6495,6932,0,male,reader,8.390243902439025
6496,6933,0,male,non_reader,3.3076923076923075
6497,6934,0,male,non_reader,3.25
6498,6935,0,unknown,non_reader,2.5
6499,6936,0,male,non_reader,2.473684210526316
6500,6937,0,female,reader,5.92
6501,6938,0,male,reader,8.96078431372549
6502,6939,0,male,reader,6.275862068965517
6503,6940,0,male,new_user,2.0
6504,6942,0,male,non_reader,5.104166666666667
6505,6943,0,male,non_reader,4.0
6506,6944,0,female,non_reader,3.0
6507,6945,0,male,non_reader,4.914893617021277
6508,6946,0,male,new_user,3.3333333333333335
6509,6947,0,male,non_reader,7.166666666666667
6510,6948,0,male,non_reader,3.1666666666666665
6511,6949,0,female,non_reader,3.0
6512,6950,0,female,non_reader,4.538461538461538
6513,6951,0,unknown,non_reader,7.636363636363637
6514,6952,0,male,reader,5.591549295774648
6515,6953,0,unknown,non_reader,2.272727272727273
6516,6954,0,unknown,reader,2.5
6517,6955,0,unknown,non_reader,5.0
6518,6956,0,female,reader,9.4
6519,6957,0,male,non_reader,2.4444444444444446
6520,6958,0,female,reader,4.0
6521,6959,0,female,new_user,1.0
6522,6960,0,male,non_reader,2.5714285714285716
6523,6961,0,unknown,reader,9.7
6524,6962,0,unknown,non_reader,3.125
6525,6963,0,female,non_reader,2.466666666666667
6526,6964,0,unknown,non_reader,5.142857142857143
6527,6965,0,male,non_reader,2.8333333333333335
6528,6966,0,male,non_reader,2.5
6529,6967,0,unknown,non_reader,5.0
6530,6968,0,male,non_reader,6.586206896551724
6531,6969,0,male,new_user,2.3333333333333335
6532,6970,0,male,reader,9.257142857142858
6533,6971,0,female,reader,5.403846153846154
6534,6973,0,male,non_reader,2.076923076923077
6535,6974,0,male,non_reader,4.915254237288136
6536,6975,0,male,reader,4.142857142857143
6537,6976,0,male,new_user,2.0
6538,6977,0,male,non_reader,2.186046511627907
6539,6978,0,female,non_reader,6.383333333333334
6540,6979,0,male,non_reader,5.909090909090909
6541,6981,0,male,non_reader,2.0
6542,6982,0,male,non_reader,1.75
6543,6983,0,male,non_reader,6.4523809523809526
6544,6984,0,male,non_reader,3.25
6545,6985,0,female,non_reader,3.2142857142857144
6546,6986,0,female,non_reader,2.357142857142857
6547,6987,0,female,non_reader,2.5454545454545454
6548,6988,0,male,non_reader,2.4285714285714284
6549,6989,0,female,non_reader,3.375
6550,6990,0,male,non_reader,2.3157894736842106
6551,6991,0,male,new_user,3.0
6552,6992,0,male,non_reader,1.0
6553,6993,0,male,reader,10.06060606060606
6554,6994,0,male,non_reader,2.0625
6555,6995,0,male,non_reader,6.25
6556,6996,0,male,reader,9.0
6557,6997,0,female,non_reader,3.5
6558,6998,0,male,non_reader,3.0714285714285716
6559,6999,0,male,non_reader,9.0
6560,7000,0,male,non_reader,2.210526315789474
6561,7001,0,male,non_reader,8.0
6562,7002,0,male,new_user,1.0
6563,7003,0,unknown,non_reader,2.0
6564,7005,0,male,reader,7.647058823529412
6565,7006,0,male,non_reader,6.846153846153846
6566,7007,0,male,non_reader,3.5555555555555554
6567,7008,0,male,reader,9.578947368421053
6568,7009,0,male,non_reader,5.333333333333333
6569,7010,0,male,non_reader,2.393939393939394
6570,7011,0,male,non_reader,2.642857142857143
6571,7012,0,unknown,non_reader,2.5555555555555554
6572,7013,0,female,non_reader,2.4285714285714284
6573,7014,0,male,non_reader,4.5
6574,7015,0,male,non_reader,4.5
6575,7016,0,unknown,non_reader,6.333333333333333
6576,7017,0,male,non_reader,2.1515151515151514
6577,7018,0,male,non_reader,2.2
6578,7019,0,male,non_reader,3.6363636363636362
6579,7020,0,male,non_reader,4.878048780487805
6580,7021,0,male,non_reader,2.5
6581,7022,0,male,reader,7.904761904761905
6582,7023,0,male,non_reader,3.0
6583,7024,0,male,non_reader,6.04
6584,7025,0,male,reader,2.75
6585,7026,0,unknown,non_reader,2.0833333333333335
6586,7027,0,female,non_reader,6.5813953488372094
6587,7029,0,male,non_reader,3.3636363636363638
6588,7030,0,unknown,non_reader,3.6
6589,7032,0,male,non_reader,2.0
6590,7033,0,male,non_reader,2.0
6591,7034,0,male,non_reader,5.181818181818182
6592,7035,0,male,non_reader,3.0
6593,7036,0,female,reader,2.8043478260869565
6594,7037,0,male,non_reader,4.5
6595,7038,0,male,non_reader,2.75
6596,7039,0,unknown,non_reader,2.5
6597,7040,0,male,reader,9.62295081967213
6598,7041,0,female,non_reader,2.606060606060606
6599,7042,0,unknown,non_reader,1.6363636363636365
6600,7043,0,male,non_reader,1.5
6601,7044,0,female,non_reader,2.260869565217391
6602,7045,0,female,reader,9.025
6603,7046,0,female,non_reader,2.268292682926829
6604,7047,0,male,reader,8.619718309859154
6605,7048,0,male,reader,7.517857142857143
6606,7050,0,female,non_reader,1.4
6607,7051,0,female,non_reader,3.0588235294117645
6608,7052,0,male,non_reader,11.0
6609,7053,0,female,non_reader,2.5
6610,7054,0,female,non_reader,3.8
6611,7055,0,male,non_reader,2.375
6612,7057,0,male,reader,5.956521739130435
6613,7058,0,male,non_reader,3.111111111111111
6614,7059,0,male,non_reader,2.125
6615,7061,0,unknown,non_reader,2.0
6616,7062,0,male,non_reader,1.625
6617,7063,0,female,non_reader,2.1538461538461537
6618,7064,0,male,reader,3.0
6619,7065,0,female,non_reader,3.5
6620,7066,0,male,non_reader,2.25
6621,7067,0,male,non_reader,3.4166666666666665
6622,7068,0,female,non_reader,3.1666666666666665
6623,7069,0,male,non_reader,4.288888888888889
6624,7070,0,female,non_reader,4.3076923076923075
6625,7071,0,unknown,reader,3.764705882352941
6626,7072,0,male,reader,3.4285714285714284
6627,7073,0,female,non_reader,2.0
6628,7074,0,male,non_reader,1.5
6629,7075,0,male,reader,5.846153846153846
6630,7076,0,male,reader,6.017857142857143
6631,7077,0,male,non_reader,3.8
6632,7078,0,female,reader,7.157894736842105
6633,7079,0,male,non_reader,2.0714285714285716
6634,7080,0,female,non_reader,4.0
6635,7081,0,male,new_user,2.0
6636,7082,0,male,non_reader,3.6923076923076925
6637,7083,0,female,reader,2.4285714285714284
6638,7084,0,female,non_reader,3.111111111111111
6639,7085,0,male,non_reader,1.8333333333333333
6640,7086,0,male,non_reader,2.8518518518518516
6641,7087,0,female,non_reader,1.5
6642,7088,0,male,non_reader,6.038461538461538
6643,7089,0,male,reader,7.883720930232558
6644,7090,0,female,non_reader,3.466666666666667
6645,7091,0,male,non_reader,2.0588235294117645
6646,7092,0,female,non_reader,4.571428571428571
6647,7093,0,female,non_reader,3.2857142857142856
6648,7094,0,male,non_reader,4.384615384615385
6649,7095,0,female,non_reader,2.142857142857143
6650,7096,0,male,non_reader,5.275862068965517
6651,7097,0,female,reader,9.871794871794872
6652,7098,0,male,non_reader,4.392857142857143
6653,7099,0,male,non_reader,2.142857142857143
6654,7100,0,female,non_reader,2.35
6655,7101,0,female,non_reader,1.0
6656,7102,0,unknown,non_reader,1.0
6657,7103,0,male,new_user,1.3333333333333333
6658,7104,0,male,non_reader,2.2222222222222223
6659,7105,0,male,reader,4.94
6660,7106,0,male,non_reader,5.25
6661,7108,0,female,reader,4.32258064516129
6662,7109,0,unknown,non_reader,3.914285714285714
6663,7110,0,unknown,non_reader,2.5
6664,7111,0,male,reader,10.35
6665,7112,0,female,non_reader,1.5
6666,7114,0,unknown,non_reader,5.933333333333334
6667,7115,0,male,non_reader,2.8518518518518516
6668,7116,0,male,non_reader,1.25
6669,7117,0,female,reader,4.220338983050848
6670,7118,0,male,non_reader,1.0
6671,7119,0,female,non_reader,2.6666666666666665
6672,7120,0,unknown,non_reader,1.6666666666666667
6673,7121,0,male,non_reader,4.2
6674,7122,0,male,contributor,11.117647058823529
6675,7123,0,unknown,reader,9.277777777777779
6676,7124,0,female,non_reader,5.0
6677,7125,0,male,new_user,2.0
6678,7126,0,male,non_reader,5.142857142857143
6679,7127,0,male,non_reader,3.5625
6680,7128,0,male,reader,6.857142857142857
6681,7129,0,female,new_user,1.8888888888888888
6682,7130,0,male,non_reader,3.2777777777777777
6683,7131,0,male,non_reader,3.0
6684,7132,0,male,non_reader,5.094594594594595
6685,7134,0,male,non_reader,3.5555555555555554
6686,7135,0,female,non_reader,2.4
6687,7136,0,male,non_reader,5.266666666666667
6688,7137,0,female,non_reader,2.25
6689,7138,0,male,non_reader,3.2857142857142856
6690,7139,0,male,reader,6.173913043478261
6691,7140,0,male,non_reader,2.0
6692,7141,0,male,non_reader,3.1666666666666665
6693,7142,0,male,reader,8.240506329113924
6694,7143,0,male,non_reader,3.7222222222222223
6695,7144,0,unknown,non_reader,4.333333333333333
6696,7145,0,female,non_reader,1.5
6697,7146,0,male,reader,8.745098039215685
6698,7147,0,unknown,non_reader,2.111111111111111
6699,7148,0,male,non_reader,3.933333333333333
6700,7149,0,male,non_reader,3.2
6701,7150,0,male,non_reader,6.190476190476191
6702,7151,0,female,non_reader,5.0
6703,7152,0,male,non_reader,2.975609756097561
6704,7153,0,male,non_reader,3.2333333333333334
6705,7154,0,male,non_reader,2.064516129032258
6706,7155,0,unknown,reader,3.4375
6707,7156,0,female,non_reader,2.6470588235294117
6708,7157,0,male,non_reader,3.7
6709,7158,0,male,non_reader,3.28
6710,7159,0,female,non_reader,2.0
6711,7160,0,male,non_reader,2.25
6712,7161,0,unknown,non_reader,3.0
6713,7162,0,female,reader,6.448979591836735
6714,7163,0,male,non_reader,3.588235294117647
6715,7164,0,female,non_reader,2.3076923076923075
6716,7165,0,unknown,non_reader,5.2272727272727275
6717,7166,0,female,non_reader,5.611111111111111
6718,7167,0,male,new_user,4.333333333333333
6719,7168,0,male,non_reader,1.5
6720,7169,0,unknown,non_reader,3.130434782608696
6721,7170,0,male,new_user,4.745454545454545
6722,7171,0,male,reader,7.6923076923076925
6723,7172,0,unknown,non_reader,2.75
6724,7173,0,female,reader,6.444444444444445
6725,7174,0,male,non_reader,3.611111111111111
6726,7175,0,female,non_reader,1.5714285714285714
6727,7176,0,male,new_user,2.0
6728,7177,0,male,non_reader,2.675675675675676
6729,7178,0,male,non_reader,3.8333333333333335
6730,7179,0,male,reader,4.375
6731,7180,0,female,non_reader,7.488372093023256
6732,7181,0,female,non_reader,3.0
6733,7183,0,unknown,non_reader,2.413793103448276
6734,7184,0,male,non_reader,2.4615384615384617
6735,7185,0,male,reader,4.9375
6736,7186,0,female,non_reader,4.0
6737,7187,0,male,non_reader,4.083333333333333
6738,7188,0,male,non_reader,3.7777777777777777
6739,7189,0,female,reader,8.225806451612904
6740,7190,0,female,non_reader,2.142857142857143
6741,7191,0,male,non_reader,3.0
6742,7192,0,male,non_reader,3.15
6743,7193,0,male,non_reader,4.658536585365853
6744,7194,0,male,non_reader,2.875
6745,7195,0,male,new_user,4.25
6746,7196,0,male,non_reader,3.7142857142857144
6747,7197,0,male,non_reader,2.857142857142857
6748,7198,0,male,non_reader,4.081632653061225
6749,7199,0,male,non_reader,4.0
6750,7200,0,male,contributor,8.428571428571429
6751,7201,0,male,non_reader,1.9166666666666667
6752,7202,0,male,non_reader,4.230769230769231
6753,7203,0,female,non_reader,2.6
6754,7204,0,male,non_reader,2.4444444444444446
6755,7205,0,male,non_reader,2.210526315789474
6756,7206,0,unknown,non_reader,2.6666666666666665
6757,7207,0,male,non_reader,3.872340425531915
6758,7208,0,male,non_reader,1.5
6759,7209,0,female,reader,9.09375
6760,7210,0,male,non_reader,5.6
6761,7211,0,male,non_reader,4.5
6762,7213,0,male,non_reader,3.0
6763,7214,0,male,non_reader,2.3214285714285716
